date,cluster_1__influenza+flu,fever
2021-07-18,-9.887167876269071,NA
2021-07-25,-9.060902216616348,0.5
2021-08-01,-7.902031857115633,0.5
2021-08-08,-4.761134394396109,1.2994483505148366
2021-08-15,-3.988731723426543,1.3011447663492106
2021-08-22,-3.0889543195557305,0.6371885801637873
2021-08-29,-2.828120818498741,0.797243658534839
2021-09-05,-1.6297502529076322,0.036270044937033674
2021-09-12,-0.2791945045886255,-0.7856500489932117
2021-09-19,1.5227656838389123,-0.9318206634674056
2021-09-26,3.6196595544450876,-0.6894851058409728
2021-10-03,5.441728411303849,-0.5208480343564261
2021-10-10,6.608150447024704,-0.39832564106872326
2021-10-17,6.549690815352726,-0.8929850485048192
2021-10-24,6.405903411835803,-0.7015131554109217
2021-10-31,5.922559225315094,-0.5463189170893585
2021-11-07,5.450995503936628,0.13339632836684956
2021-11-14,5.138982688214487,-0.12741688564569031
2021-11-21,4.024037104535546,-0.3486206644158578
2021-11-28,3.7348508502562154,0.8139915264090405
2021-12-05,3.026558667224487,0.6523742028176507
2021-12-12,2.9749054737788985,1.389055757177001
2021-12-19,4.1975622557418575,3.8915281482042516
2021-12-26,6.449781359126426,7.040714495201712
2022-01-02,8.470553029788519,5.382313600408857
2022-01-09,7.84346228595458,2.4754660551290613
2022-01-16,5.447118652930383,-0.2863503931199034
2022-01-23,2.8703636220823867,-2.944640732105775
2022-01-30,0.30767048368696415,-3.0204075311167387
2022-02-06,-1.893039099742193,-3.789080027970769
2022-02-13,-3.4668569423883273,-3.534583372705704
2022-02-20,-4.512534847095015,-2.976630690460979
2022-02-27,-5.40466156652268,-2.7186892862866188
2022-03-06,-6.10218981516152,-1.9819932437222612
2022-03-13,-5.891196780379612,-1.5582740292213941
2022-03-20,-5.889194293611105,-0.6560135309640707
2022-03-27,-5.791263296823283,-0.9205814671938448
2022-04-03,-5.207043905705696,-0.16206409943329447
2022-04-10,-4.860378997016705,0.19096260384631236
2022-04-17,-4.323136400067746,0.060334481892564185
2022-04-24,-3.872488448154275,0.3675871145494547
2022-05-01,-3.684773274811146,0.9633203390111831
2022-05-08,-3.376139493273815,1.6614594583913842
2022-05-15,-3.34549504167469,1.5850240671056142
2022-05-22,-3.5019866292535706,1.6564936831460244
2022-05-29,-3.9224151482521297,1.289449660186115
2022-06-05,-4.538626543222982,0.6399498790207367
2022-06-12,-5.483942604045469,0.020697395363111326
2022-06-19,-6.289300540847809,0.22386287887627532
2022-06-26,-7.077800241335554,-0.22213943674780268
2022-07-03,-7.144733218472159,0.2797302278066738
2022-07-10,-7.807359807309227,-0.07213914017558665
2022-07-17,-8.333534041397911,0.1393908246200084
2022-07-24,-8.728846036564793,-0.1658386984110365
2022-07-31,-8.942003823340698,-0.9886937826901381
2022-08-07,-9.088901944619566,-0.27574337815869754
2022-08-14,-8.88944632951979,-0.8377667416873393
2022-08-21,-8.088159721590628,-0.12896518294337156
2022-08-28,-7.374561944775526,-0.6163731937625023
2022-09-04,-6.320828940744002,-0.5440974080330108
2022-09-11,-4.597783582226839,-0.6952210767174201
2022-09-18,-2.486293433897945,-0.24710586199732631
2022-09-25,-0.31615207729440087,-0.39148390302017333
2022-10-02,2.2391732103781212,-0.050555435402131366
2022-10-09,5.238717157861538,0.29190886351798184
2022-10-16,7.921871277484989,0.8240482752510125
2022-10-23,11.787519443343866,1.5070790939403054
2022-10-30,15.387816448397595,2.063521577652736
2022-11-06,17.814922962091835,1.480684027452611
2022-11-13,20.149384409582147,1.1737038108150202
2022-11-20,22.872758347027155,2.866374204546794
2022-11-27,25.53360592767522,1.5179369402584086
2022-12-04,27.379064550675405,1.7421239871269947
2022-12-11,27.98330710876646,1.0645050134456753
2022-12-18,27.40452423658485,0.6902213671505635
2022-12-25,25.036343801249238,-0.036300066037028955
2023-01-01,20.408584395937602,-2.635342348953891
2023-01-08,15.309514711421743,-2.8238562182068208
2023-01-15,10.525983342758114,-2.7569358789246863
2023-01-22,6.265924311584737,-2.330491625982855
2023-01-29,2.557212527317807,-0.6075073988854314
2023-02-05,-0.24092540414406471,-0.9603033726704631
2023-02-12,-2.6667058931563243,-1.3205056267346365
2023-02-19,-4.3202131482658555,-0.7675295123805093
2023-02-26,-5.700128453807288,-0.5622217062076302
2023-03-05,-6.782753850367334,-0.6329945095972391
2023-03-12,-7.469000478942434,-0.39478836523395344
2023-03-19,-7.6613052207424985,-0.1839850755442498
2023-03-26,-7.945056447288641,-0.3804212882310374
2023-04-02,-8.23330048022344,-0.2607744639101348
2023-04-09,-8.214880022955398,0.036858688981599386
2023-04-16,-7.952924978006349,0.03917761929531949
2023-04-23,-7.69638393743797,0.16611931503526023
2023-04-30,-7.371747344974641,-0.07209233695244421
2023-05-07,-7.0159557287875565,0.28868422115913006
2023-05-14,-7.003482945338977,0.27213676801668996
2023-05-21,-7.127439929911533,0.3178106696730829
2023-05-28,-7.40238664124653,0.23706632065579925
2023-06-04,-7.753542537266421,-0.36008873937405994
2023-06-11,-8.025844827505885,-0.03869614089890305
2023-06-18,-8.233908449720701,-0.42924657158098256
2023-06-25,-8.34950478011077,-0.3937512608888021
2023-07-02,-8.562268744997628,-0.36469200656814493
2023-07-09,-8.686352036404596,-0.5288479576468035
2023-07-16,-8.774856039767894,-0.4172847990275059
2023-07-23,-8.689746142957276,-0.6140260054751252
2023-07-30,-8.596303727088202,-0.21364023269082466
2023-08-06,-8.339019568265343,-0.13810401527499394
2023-08-13,-7.85141896555314,0.43567503007456665
2023-08-20,-7.313936470325684,0.4025182706623234
2023-08-27,-6.449768262711787,0.09224602109589597
2023-09-03,-5.317478457761445,0.35954415566130393
2023-09-10,-3.5802554144768877,0.3134270369227288
2023-09-17,-1.6042676368414668,0.2395022980854833
2023-09-24,0.41558013093178126,0.22401797321165162
2023-10-01,2.0158441167029633,0.1850014199505452
2023-10-08,3.398401450242302,0.44902541064451285
2023-10-15,4.706618275190483,0.3796262207390093
2023-10-22,5.269304674642694,0.2606463494097824
2023-10-29,5.613232962270111,-0.03669353082377924
2023-11-05,5.645824258132105,0.7106302281588341
2023-11-12,5.964888650445133,0.8553410014012215
2023-11-19,5.446333387299628,0.4284821930420577
2023-11-26,5.584512822617,0.8373190564394939
2023-12-03,5.891117336004312,1.474199956059877
2023-12-10,6.895714485136333,1.7051790527217499
2023-12-17,9.420655459561731,3.0114295675695715
2023-12-24,12.151262511801379,2.99271736678741
2023-12-31,13.007773923907532,0.2947338326653295
2024-01-07,12.094782348145825,-0.9901926437054556
2024-01-14,10.388392756475515,-1.5474738000314332
2024-01-21,9.12636429614108,-0.8506560312965519
2024-01-28,8.058880600202288,-0.7834984299506615
2024-02-04,7.167464198156168,-0.43541602824282677
2024-02-11,6.304455429983538,-0.9342162059383483
2024-02-18,5.5784114385092245,-0.2708238782205896
2024-02-25,4.588366001567572,-0.47744659628278896
2024-03-03,3.3975879704754135,-0.4074605541923688
2024-03-10,1.845647815483856,-1.1559598824473731
2024-03-17,0.3038985184261165,-1.2790590755778588
2024-03-24,-1.094267831530992,-0.9939181410844533
2024-03-31,-1.496287677144803,-1.0532972459047585
2024-04-07,-2.6385731009149627,-0.610528262478983
2024-04-14,-3.885343611621799,2.007840867902992
2024-04-21,-4.57379044354853,-0.32761073361622906
2024-04-28,-4.992217208660071,2.492187587238096
2024-05-05,-5.610557613157028,1.228976247120741
2024-05-12,-6.07767777907332,6.23878931347933
2024-05-19,-6.476348969128179,6.148296134085051
2024-05-26,-6.987250900813199,5.77975839823403
2024-06-02,-6.875305883107161,2.454072789920339
2024-06-09,-7.352095675906046,1.026537346181705
2024-06-16,-7.6873180172825935,3.820804653166384
2024-06-23,-8.035437751678494,1.1153177499338085
2024-06-30,-8.408231399568692,1.147706438126555
2024-07-07,-8.65381551075092,-0.31567031772865306
2024-07-14,-8.696885827112343,-1.610808506115191
2024-07-21,-8.845332926807266,-7.499474431419394
2024-07-28,-8.838082730610255,-6.848448753502282
2024-08-04,-8.816856460587953,-6.110703784454323
2024-08-11,-8.643980896445253,-2.1195080825339048
2024-08-18,-7.994255853079633,1.5721172070523863
2024-08-25,-7.359227609639513,6.624189561160193
2024-09-01,-6.315842813072557,5.117881086925223
2024-09-08,-4.874073299868973,2.982090391297575
2024-09-15,-3.4044690460860423,0.19321593492298916
2024-09-22,-2.122663254141157,1.750640008521131
2024-09-29,-0.5798251105031067,-6.542844061217416
2024-10-06,0.6439021563022838,-5.815801969749586
2024-10-13,1.2986791040608328,-5.0681352351279045
2024-10-20,1.8029747115470087,-4.082682560084159
2024-10-27,1.7964877579863057,-1.9866710951016415
2024-11-03,1.4222059263911575,-2.721976099854274
2024-11-10,1.544246228924246,-1.6581300914801957
2024-11-17,1.4254100725610144,-0.513819856004762
2024-11-24,0.8483146953157945,-0.24543396572649456
2024-12-01,1.1177228852352137,-0.3277748260742257
2024-12-08,1.685116179502268,0.12756311815308408
2024-12-15,5.087858543243321,1.7823225695429556
2024-12-22,9.113426299768202,3.6768972659430545
2024-12-29,14.024825882248654,1.7747223294745993
2025-01-05,16.551669762922828,0.7040090460668367
2025-01-12,17.780451222730925,2.1870722161797076
2025-01-19,20.23262847825564,1.842702900134988
2025-01-26,26.706272866549728,3.3900046761402294
2025-02-02,32.77386998212322,3.1910588822009345
2025-02-09,36.24858532204997,0.7075075444121453
2025-02-16,35.893137390093614,-1.1068121979962697
2025-02-23,33.72578814677989,-1.6517945508591012
2025-03-02,29.112284557944818,-1.8105305480714478
2025-03-09,23.6109541298742,-2.3935278062254994
2025-03-16,17.706638116553044,-2.194992138679467
2025-03-23,11.963348252248894,-2.2751924221658797
2025-03-30,6.390762493518544,-2.387423031169188
2025-04-06,1.645030167164677,-2.181149855860845
2025-04-13,-2.7841265712873575,-0.9543636826938382
2025-04-20,-6.124918803418396,-1.010953364452007
2025-04-27,-9.098293119446208,0.11683046773682193
2025-05-04,-11.087237705361773,1.971160499509768
2025-05-11,-12.518592854397587,2.2529427433201796
2025-05-18,-13.433739705047145,8.56046991574594
2025-05-25,-14.095881011477719,2.0118540042031086
2025-06-01,-14.915374703507576,-0.23423046988270357
2025-06-08,-15.394891744165012,2.617214208046562
2025-06-15,-15.124851189733311,4.992354686548403
2025-06-22,-14.540303920898133,5.257835957331082
2025-06-29,-13.907457704654366,1.1097372431576957
2025-07-06,-13.298832354676424,0.6203522634575194
2025-07-13,-12.884415799563927,0.7868433254267728
2025-07-20,-12.362565480585657,-3.070988816332111
2025-07-27,-11.954476634746058,-0.7119798735279872
2025-08-03,-11.781893140785103,-1.2902868108160064
2025-08-10,-11.522337073405616,-2.3005903103249565
2025-08-17,-10.948211504043353,-2.6225379579180412
2025-08-24,-10.191087755763803,-1.4912193399965687
2025-08-31,-9.064170240742978,-2.0119672614163093
2025-09-07,-7.8447846381355575,-4.165214782014864
2025-09-14,-6.483040676272367,-1.0113878710541329
2025-09-21,-5.250880221255795,1.5330052971868753
2025-09-28,-3.753698963252255,0.860591246772195
2025-10-05,-2.7202286722122206,-4.474587666924528
2025-10-12,-1.8119614874237762,-4.206461835695361
2025-10-19,-1.3262199013148113,-3.1180571056407693
2025-10-26,-1.314080318220725,-3.0201698003227975
2025-11-02,-1.1470633786363962,-0.99905191241794
2025-11-09,-1.2425427140554817,-0.1918203980295594
2025-11-16,-1.0147200885131298,0.6200803327804252
2025-11-23,-0.7602796139833465,-0.34124001676551785
2025-11-30,-0.2386585333529041,0.7590366270208051
2025-12-07,1.4925009320414304,1.2676109604575885
2025-12-14,6.510404492401669,3.2822564156181606
2025-12-21,15.886627850159478,5.250239195891723
2025-12-28,23.903775097050783,2.2046894327191
2026-01-04,27.68728084523429,0.390408762522533
2026-01-11,25.75756331023925,-0.4909009412698566
2026-01-18,22.927349181546095,-0.024580896814221376
2026-01-25,19.272042127353558,-0.05172050795022898
2026-02-01,15.97322406730602,0.9479561662171463
2026-02-08,13.315411468534268,0.475546187363733
2026-02-15,11.31387309189261,0.37252666672256396
2026-02-22,8.503210937400876,-0.2788595203374413
2026-03-01,5.733386304699387,-0.5790670561643267
2026-03-08,2.7352842125661994,-0.7704911015181395
2026-03-15,-0.44827731714488195,-0.7854676496478135
2026-03-22,-3.311041909521091,-0.8748817554012618
2026-03-29,-5.921558708711325,-0.739657072358483
2026-04-05,-8.12174590991165,-0.016571365698034413
2026-04-12,-10.399885116226574,0.14591800194808968
2026-04-19,-12.180759329519093,0.4522109180982099
2026-04-26,-13.708125359113684,1.5229521785664986
2026-05-03,-14.359852415232861,2.812864358847527
2026-05-10,-14.173169525374309,3.9682175831815485
2026-05-17,-14.1149224793832,4.198689816182217
2026-05-24,-14.074118513675607,2.769015734560142
2026-05-31,-14.176613559167823,3.427912870060524
2026-06-07,-14.082197085000416,5.439722839732973
2026-06-14,-13.858879008367792,4.395008848075356
2026-06-21,-13.860367962951448,0.5443754820007314
2026-06-28,-14.439785011988938,-4.4918563301114744
2026-07-05,-14.967423305496723,-1.382438561895306
2026-07-12,-15.443723944877409,0.019921433813543388
2026-07-19,-16.222081510085992,2.84197116323638
